zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL
441806171,FOR_SALE,House for sale,,49900,1000,50,,,,1089,sqft,3,1,"4750 9th St, Birmingham, AL 35217",4750 9th St,Birmingham,AL,35217,33.543186,-86.76367,REALTYSOUTH-TUSCALOOSA,FALSE,,,https://photos.zillowstatic.com/fp/098daed758eafa80e2b2ea70ad05e756-p_e.jpg,https://www.zillow.com/homedetails/4750-9th-St-Birmingham-AL-35217/441806171_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
2057496274,FOR_SALE,Lot / Land for sale,,190000,,,,,1211,67,acres,,,"5325 Red Hollow Rd #0, Birmingham, AL 35215",5325 Red Hollow Rd #0,Birmingham,AL,35215,33.660362,-86.73341,LAH Sotheby's International Re,FALSE,,,https://photos.zillowstatic.com/fp/b4d81e72d3a117f8efa6f4366a983e02-p_e.jpg,https://www.zillow.com/homedetails/5325-Red-Hollow-Rd-0-Birmingham-AL-35215/2057496274_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
2057601625,FOR_SALE,Lot / Land for sale,,29400,,,,,2199,0.26,acres,,,"4449 Eagle Point Dr #1, Birmingham, AL 35242",4449 Eagle Point Dr #1,Birmingham,AL,35242,33.400093,-86.67525,EXIT Royal Realty,FALSE,,,https://photos.zillowstatic.com/fp/a59eaded189db7f1f331afe0616177ec-p_e.jpg,https://www.zillow.com/homedetails/4449-Eagle-Point-Dr-1-Birmingham-AL-35242/2057601625_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
345396413,FOR_SALE,Lot / Land for sale,,10000,,,,,907,7840.8,sqft,,,"1748 Jefferson Ave #2, Birmingham, AL 35211",1748 Jefferson Ave #2,Birmingham,AL,35211,33.48019,-86.86256,Sold South Realty,FALSE,,,https://photos.zillowstatic.com/fp/02cb3aec4ed095f20ba1f18275a06478-p_e.jpg,https://www.zillow.com/homedetails/1748-Jefferson-Ave-2-Birmingham-AL-35211/345396413_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
999611,FOR_SALE,House for sale,,130000,1500,87,,,1169,6969.6,sqft,4,1,"1117 14th Pl SW, Birmingham, AL 35211",1117 14th Pl SW,Birmingham,AL,35211,33.486874,-86.85204,Barnes & Associates,FALSE,,,https://photos.zillowstatic.com/fp/bd652f54833c7c8ab39c3223510672eb-p_e.jpg,https://www.zillow.com/homedetails/1117-14th-Pl-SW-Birmingham-AL-35211/999611_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
440378624,FOR_SALE,Lot / Land for sale,,143000,,,,,,6969.6,sqft,,,"4236 2nd Ave S #13, Birmingham, AL 35222",4236 2nd Ave S #13,Birmingham,AL,35222,33.5238,-86.7709,RealtySouth-Homewood,FALSE,,,https://photos.zillowstatic.com/fp/1c2a4a9dd530728e875e68037c9ad0dc-p_e.jpg,https://www.zillow.com/homedetails/4236-2nd-Ave-S-13-Birmingham-AL-35222/440378624_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
442993925,FOR_SALE,Lot / Land for sale,,10000,,,,,,3920.4,sqft,,,"1814 19th Ave N #0, Birmingham, AL 35234",1814 19th Ave N #0,Birmingham,AL,35234,33.5357,-86.82166,Keller Williams Metro North,FALSE,,,https://photos.zillowstatic.com/fp/0f4823c6fecb0e4d82533113985ebcd0-p_e.jpg,https://www.zillow.com/homedetails/1814-19th-Ave-N-0-Birmingham-AL-35234/442993925_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
994858,FOR_SALE,House for sale,,104900,958,109,101200,106,944,7840.8,sqft,2,1,"1325 33rd St, Birmingham, AL 35218",1325 33rd St,Birmingham,AL,35218,33.49623,-86.89431,Barnes & Associates,FALSE,,,https://photos.zillowstatic.com/fp/39c51f450556a08da9db1d5694add675-p_e.jpg,https://www.zillow.com/homedetails/1325-33rd-St-Birmingham-AL-35218/994858_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
420899934,FOR_SALE,Lot / Land for sale,,249000,,,,,,1,acres,,,"131 Bishop Ln #2, Birmingham, AL 35242",131 Bishop Ln #2,Birmingham,AL,35242,33.364433,-86.72194,EXIT Realty Cahaba- Valleydale,FALSE,,,https://photos.zillowstatic.com/fp/f5d9be41efdd96247d5929194efeca2a-p_e.jpg,https://www.zillow.com/homedetails/131-Bishop-Ln-2-Birmingham-AL-35242/420899934_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
2052897608,FOR_SALE,Lot / Land for sale,,10000,,,,,900,1.06,acres,,,"1027 Westley St #1, Birmingham, AL 35217",1027 Westley St #1,Birmingham,AL,35217,33.572735,-86.76984,RE/MAX Realty Brokers,FALSE,,,https://photos.zillowstatic.com/fp/3da697e44c900fc4d689bf9c60d90f33-p_e.jpg,https://www.zillow.com/homedetails/1027-Westley-St-1-Birmingham-AL-35217/2052897608_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
442559033,FOR_SALE,Lot / Land for sale,,36999,,,,,,1.6,acres,,,"5312 Quincy Ct #0, Birmingham, AL 35228",5312 Quincy Ct #0,Birmingham,AL,35228,33.481075,-86.88337,"M & R Realty, LLC",FALSE,,,https://photos.zillowstatic.com/fp/4544f4b44e812a2fe920b69cfe2974d9-p_e.jpg,https://www.zillow.com/homedetails/5312-Quincy-Ct-0-Birmingham-AL-35228/442559033_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
2053689586,FOR_SALE,Lot / Land for sale,,14000,,,,,,0.46,acres,,,"113 95th St N #1, Birmingham, AL 35206",113 95th St N #1,Birmingham,AL,35206,33.589638,-86.71565,Beycome Brokerage Realty,FALSE,,,https://photos.zillowstatic.com/fp/580c26619aa11d4d5409ddadaced4ffb-p_e.jpg,https://www.zillow.com/homedetails/113-95th-St-N-1-Birmingham-AL-35206/2053689586_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
80737571,FOR_SALE,Lot / Land for sale,,9500,,,,,1168,9147.6,sqft,,,"638 Carline Ave, Birmingham, AL 35214",638 Carline Ave,Birmingham,AL,35214,33.53223,-86.88361,SeBro Realty,FALSE,,,https://photos.zillowstatic.com/fp/a5fa59bc48c547b3b97d64ebab53091f-p_e.jpg,https://www.zillow.com/homedetails/638-Carline-Ave-Birmingham-AL-35214/80737571_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
442518338,FOR_SALE,Lot / Land for sale,,55000,,,,,,7405.2,sqft,,,"6029 5th Ct S #0, Birmingham, AL 35212",6029 5th Ct S #0,Birmingham,AL,35212,33.53991,-86.74267,Keller Williams Homewood,FALSE,,,https://photos.zillowstatic.com/fp/ec4b1f1e0b088878a853e89d212e0c72-p_e.jpg,https://www.zillow.com/homedetails/6029-5th-Ct-S-0-Birmingham-AL-35212/442518338_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
442414315,FOR_SALE,Lot / Land for sale,,12000,,,,,,0.39,acres,,,"3202 Wenonah Rd SW #8, Birmingham, AL 35211",3202 Wenonah Rd SW #8,Birmingham,AL,35211,33.44504,-86.88442,Alabama Realty Brokers III,FALSE,,,https://photos.zillowstatic.com/fp/66fc1634f37e71e2825b974fbfc34a84-p_e.jpg,https://www.zillow.com/homedetails/3202-Wenonah-Rd-SW-8-Birmingham-AL-35211/442414315_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
442079796,FOR_SALE,Lot / Land for sale,,18000,,,,,,1.31,acres,,,"237 Sam Pate Dr #0, Birmingham, AL 35215",237 Sam Pate Dr #0,Birmingham,AL,35215,33.608448,-86.705536,Keller Williams Realty Vestavia,FALSE,,,https://photos.zillowstatic.com/fp/10361d12a96de85ba5190c4e186d8c93-p_e.jpg,https://www.zillow.com/homedetails/237-Sam-Pate-Dr-0-Birmingham-AL-35215/442079796_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
348578304,FOR_SALE,Lot / Land for sale,,25000,,,,,1404,4791.6,sqft,,,"609 4th Ave N #7, Birmingham, AL 35203",609 4th Ave N #7,Birmingham,AL,35203,33.50803,-86.82607,"Five Star Real Estate, LLC",FALSE,,,https://photos.zillowstatic.com/fp/4fd883b55edf7bbd911ca4e828d41fcd-p_e.jpg,https://www.zillow.com/homedetails/609-4th-Ave-N-7-Birmingham-AL-35203/348578304_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
441851400,FOR_SALE,Lot / Land for sale,,25000,,,,,,10454.4,sqft,,,"2427 24th Avenue N 1/2 LOT 4 & E-5, Birmingham, AL 35234",2427 24th Avenue N 1/2 LOT 4 & E-5,Birmingham,AL,35234,33.54384,-86.81688,EXIT Realty Birmingham,FALSE,,,https://photos.zillowstatic.com/fp/4077aa8ad85eaf0d124033664dbd0bb0-p_e.jpg,https://www.zillow.com/homedetails/2427-24th-Avenue-N-1-2-LOT-4-E-5-Birmingham-AL-35234/441851400_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
2056040417,FOR_SALE,Lot / Land for sale,,85000,,,,,1994,0.5,acres,,,"103 Crest Rd #3, Birmingham, AL 35242",103 Crest Rd #3,Birmingham,AL,35242,33.39314,-86.66398,RE/MAX Advantage South,FALSE,,,https://photos.zillowstatic.com/fp/72bba8831df2c8319442e9b015d5b0ee-p_e.jpg,https://www.zillow.com/homedetails/103-Crest-Rd-3-Birmingham-AL-35242/2056040417_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
2053000805,FOR_SALE,Lot / Land for sale,,150000,,,,,2468,0.57,acres,,,"305 Southledge Pl LOT 1-661, Birmingham, AL 35242",305 Southledge Pl LOT 1-661,Birmingham,AL,35242,33.382805,-86.65761,Eddleman Realty LLC,FALSE,,,https://photos.zillowstatic.com/fp/9b56ba60b6bf6007798c789aeb4fb63c-p_e.jpg,https://www.zillow.com/homedetails/305-Southledge-Pl-LOT-1-661-Birmingham-AL-35242/2053000805_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
2056029438,FOR_SALE,Lot / Land for sale,,200000,,,,,801,7.4,acres,,,"1624 Lake Dr NE #1, Birmingham, AL 35215",1624 Lake Dr NE #1,Birmingham,AL,35215,33.62681,-86.679955,List With Freedom,FALSE,,,https://photos.zillowstatic.com/fp/46dbc1606953e815b0799144e7431b5d-p_e.jpg,https://www.zillow.com/homedetails/1624-Lake-Dr-NE-1-Birmingham-AL-35215/2056029438_zpid/,https://www.zillow.com/birmingham-al/15_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A15%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
